Unnamed: 0,has_applied,v1,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v2,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v3,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v4,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v5,v50,v51,v52,v53,v54,v55,v56,v6,v7,v8,v9,JobTitle_0.0,JobTitle_1.0,JobTitle_2.0,JobTitle_3.0,JobTitle_4.0,JobTitle_5.0,JobTitle_6.0,JobTitle_7.0,JobTitle_8.0,JobTitle_9.0,JobTitle_10.0,JobTitle_11.0,JobTitle_12.0,JobTitle_13.0,JobTitle_14.0,JobTitle_15.0,JobTitle_16.0,JobTitle_17.0,JobTitle_18.0,JobTitle_19.0,JobTitle_20.0,JobTitle_21.0,JobTitle_22.0,JobTitle_23.0,JobTitle_24.0,JobTitle_25.0,JobTitle_26.0,JobTitle_27.0,JobTitle_28.0,JobTitle_29.0,JobTitle_30.0,JobTitle_31.0,JobTitle_32.0,JobTitle_33.0,JobTitle_34.0,JobTitle_35.0,JobTitle_36.0,JobTitle_37.0,JobTitle_38.0,JobTitle_39.0,JobTitle_40.0,JobTitle_41.0,JobTitle_42.0,JobTitle_43.0,JobTitle_44.0,JobTitle_45.0,JobTitle_46.0,JobTitle_47.0,JobTitle_48.0,JobTitle_49.0,JobTitle_50.0,JobTitle_51.0,JobTitle_52.0,JobTitle_53.0,JobTitle_54.0,JobTitle_55.0,JobTitle_56.0,JobTitle_57.0,JobTitle_58.0,JobTitle_59.0,JobTitle_60.0,JobTitle_61.0,JobTitle_62.0,JobTitle_63.0,JobTitle_64.0,JobTitle_65.0,JobTitle_66.0,JobTitle_67.0,JobTitle_68.0,JobTitle_69.0,JobTitle_70.0,JobTitle_71.0,JobTitle_72.0,JobTitle_73.0,JobTitle_74.0,JobTitle_75.0,JobTitle_76.0,JobTitle_77.0,JobTitle_78.0,JobTitle_79.0,JobTitle_80.0,JobTitle_81.0,JobTitle_82.0,JobTitle_83.0,JobTitle_84.0,JobTitle_85.0,JobTitle_86.0,JobTitle_87.0,JobTitle_88.0,JobTitle_89.0,JobTitle_90.0,JobTitle_91.0,JobTitle_92.0,JobTitle_93.0,JobTitle_94.0,JobTitle_95.0,JobTitle_96.0,JobTitle_97.0,JobTitle_98.0,JobTitle_99.0,JobTitle_100.0,JobTitle_101.0,JobTitle_102.0,JobTitle_103.0,JobTitle_104.0,JobTitle_105.0,JobTitle_106.0,JobTitle_107.0,JobTitle_108.0,JobTitle_109.0,JobTitle_110.0,JobTitle_111.0,JobTitle_112.0,JobTitle_113.0,JobTitle_114.0,JobTitle_115.0,JobTitle_116.0,JobTitle_117.0,JobTitle_118.0,JobTitle_119.0,JobTitle_120.0,JobTitle_121.0,JobTitle_122.0,JobTitle_123.0,JobTitle_124.0,JobTitle_125.0,JobTitle_126.0,JobTitle_127.0,JobTitle_128.0,JobTitle_129.0,JobTitle_130.0,JobTitle_131.0,JobTitle_132.0,JobTitle_133.0,JobTitle_134.0,JobTitle_135.0,JobTitle_136.0,JobTitle_137.0,JobTitle_138.0,JobTitle_139.0,JobTitle_140.0,JobTitle_141.0,JobTitle_142.0,JobTitle_143.0,JobTitle_144.0,JobTitle_145.0,JobTitle_146.0,JobTitle_147.0,JobTitle_148.0,JobTitle_149.0,JobTitle_150.0,JobTitle_151.0,JobTitle_152.0,JobTitle_153.0,JobTitle_154.0,JobTitle_155.0,salary_dummy_0.0,salary_dummy_1.0
355,0.0,0.4,0.61,0.4,0.51,0.69,0.08,0.34,0.4,0.84,0.66,0.0,0.68,0.14,0.88,0.61,0.17,0.43,0.49,0.44,0.63,0.81,0.09,0.57,,0.78,0.1,0.69,0.07,0.4633333333333334,0.46,0.88,0.35,0.59,0.15,0.95,0.45,0.62,0.02,0.06,0.95,0.77,0.68,0.42,0.84,0.87,0.21,0.92,0.05,0.9,0.28,0.06,0.14,0.49,0.41,0.96,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,0.0,0.11,0.73,0.3528571428571428,0.94,0.72,0.32,0.87,0.71,0.36,0.62,0.33,0.9,0.18,1.0,0.05,0.04,0.75,0.77,0.91,0.4,0.68,0.63,0.94,0.36,0.3,0.14,0.78,0.38,0.04,0.96,0.94,0.78,0.4,0.54,0.1,0.65,0.39,0.33,0.21,0.6,0.6,0.5,0.79,0.31,0.16,0.55,0.93,0.0,0.0,0.95,0.63,0.33,0.5157142857142857,0.06,0.18,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,1.0,0.52,0.24,0.3963636363636363,0.59,0.41,0.24,0.41,0.33,0.11,0.45,0.78,0.37,0.75,0.08,0.11,0.61,0.75,0.3514285714285714,0.17,0.65,0.48,0.84,0.87,0.25,0.44,0.18,0.07,0.51,0.31,0.51,0.32,0.23,0.46,0.07,0.06,0.63,0.56,0.81,0.79,0.11,0.2,0.29,0.9,0.02,0.17,0.01,0.46,0.77,0.62,0.19,0.44,0.61,0.34,0.68,0.79,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,0.0,0.99,0.12,0.52,0.4,0.77,0.18,0.98,0.65,0.81,0.23,0.76,0.85,0.39,0.26,0.19,0.92,0.77,,0.7,0.39,0.73,0.93,0.34,0.25,0.24,0.03,0.2,0.79,0.47,0.15,0.9,0.97,0.64,0.51,0.72,0.99,0.1,0.96,0.32,0.9,0.17,0.64,0.17,0.82,0.02,0.28,0.02,0.61,0.17,0.09,0.705,0.1,0.35,0.85,0.78,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
359,0.0,0.38,0.19,0.63,0.52,0.4525,0.08,0.07,0.23,0.35,0.46,0.39,0.79,0.69,0.21,0.46,0.15,0.22,0.5700000000000001,0.1,0.33399999999999996,0.32,0.5,0.94,0.17,0.32,0.44,0.5,0.49,0.37,0.66,0.7,0.4,0.76,0.93,0.49,0.43,0.32,0.71,0.3,0.1,0.24,0.89,0.79,0.58,0.98,0.31,0.44,0.36,0.26,0.75,0.35,0.53,0.84,0.35,0.73,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,0.0,0.86,0.65,0.27,0.56,0.97,0.67,0.98,0.4,0.75,0.31399999999999995,0.95,0.15,0.85,0.46,0.87,0.29,0.51,0.82,0.5,0.95,0.14,0.06,0.08,,0.44,0.64,0.09,0.56,0.16,0.35,0.2,0.66,0.71,0.22,0.54,0.42,0.72,0.62,0.34,0.57,0.69,0.53,0.86,0.44,0.22,0.22,0.08,0.41,0.68,0.65,0.38,0.79,0.4,0.84,0.66,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,0.0,0.8,0.33,0.91,0.71,0.22,0.38,0.47,0.03,0.81,0.56,0.08,0.06,0.26,0.6,0.65,0.83,0.59,0.775,0.61,0.52,0.77,0.17,0.15,,0.97,0.24,0.88,0.05,0.4,0.74,0.61,0.31,0.21,0.9,0.4,0.68,0.83,0.52,0.21,0.87,0.78,0.46,0.48,0.53,0.46,0.94,0.53,0.83,0.21,0.89,0.47,0.41,0.55,0.95,0.07,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,1.0,0.37,0.41,0.31,0.9,0.15,0.87,0.42,0.43,0.19,0.46,0.35,0.22,0.5,0.76,0.88,0.98,0.92,0.44,0.26,0.92,0.16,0.39,0.74,0.68,0.8,0.9,0.87,0.64,0.76,0.13,0.09,0.59,0.27,0.56,0.91,0.33,0.87,0.37,0.91,0.39,0.26,0.16,0.05,0.39,0.28,0.83,0.48,0.74,0.12,0.01,0.27,0.98,0.57,0.54,0.95,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363,1.0,0.45,0.46,0.419090909090909,0.02,0.96,0.54,0.12,0.01,0.63,0.7,0.74,0.16,0.13,0.23,0.36,0.68,0.9,0.6675,0.11,0.32,0.38,0.59,0.07,0.48,0.15,0.79,0.43,0.11,0.67,0.26,0.08,0.99,0.89,0.67,0.14,0.502,0.66,0.43,0.35,0.63,0.9,0.68,0.1,0.63,0.82,0.64,0.6,0.33,0.7,0.92,0.32,0.44,0.91,0.02,0.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,0.0,0.26,0.72,0.8,0.84,0.25,0.42,0.54,0.23,0.7399999999999999,0.16,0.93,0.8,0.72,0.2,0.7,0.42,0.18,0.06,0.07,0.4,0.18,0.72,0.28,0.03,0.6,0.78,0.13,0.66,0.13,0.7,0.18,0.39,0.22,0.75,0.1,0.74,0.06,0.24,0.03,0.52,0.97,0.3,0.83,0.58,0.52,0.4,0.46,0.71,0.62,0.62,0.61,0.4,0.55,0.11,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,0.0,0.04,0.79,0.97,0.46,0.69,0.95,0.47,0.71,0.43,0.01,0.43,0.41,0.55,0.97,0.83,0.38,0.86,,0.9,0.02,0.55,0.83,0.51,,0.29,0.97,0.07,0.57,0.1,0.11,0.05,0.66,0.07,0.85,0.1,0.7,0.59,0.61,0.2,0.9,0.79,0.85,0.45,0.86,0.48,0.58,0.26,0.06,0.97,0.63,0.37,1.0,0.2,0.15,0.08,0.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,1.0,0.77,0.85,0.24,0.61,0.81,0.83,0.16,0.61,0.8,0.1,0.14,0.26,0.48,0.59,0.27,0.29,0.72,0.6066666666666667,0.14,0.37,1.0,0.91,0.68,0.41,0.73,0.94,0.77,0.94,0.15,0.41,0.32,0.91,0.46,0.97,0.79,0.24,0.11,0.36,0.37,0.38,0.48,0.39,0.88,0.18,0.01,0.22,0.28,0.6,0.96,0.49,0.86,0.18,0.09,0.44222222222222224,0.72,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
367,1.0,0.38,0.19,0.33,0.14,0.21,0.33,0.79,0.12,0.64,0.86,0.53,0.68,0.27,0.6210000000000001,0.71,0.44,0.52,0.28,0.09,0.02,0.38,0.17,0.8,0.5983333333333333,0.36,0.54,0.44,0.55,0.26,0.37,0.38,0.58,0.09,0.93,0.78,0.2,0.3,0.33,0.7,0.54,0.48,0.25,0.29,0.04,0.25,0.59,0.44,0.29,0.85,0.54,0.8,0.73,0.71,0.55,0.46,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,1.0,0.71,0.91,0.68,0.95,0.58,0.5,0.04,0.65,0.74,0.48,0.76,0.3,0.49,0.73,0.47,0.52,0.04,0.24,0.01,0.09,0.23,0.68,0.13,0.655,0.92,0.13,0.51,0.21,0.76,0.07,0.93,0.75,0.62,0.76,0.26,0.51,0.07,0.52,0.71,0.06,0.63,0.48,0.89,0.67,0.24,0.21,0.39,0.36,0.02,0.77,0.7,0.27,0.61,0.58,0.24,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
369,0.0,0.93,0.05,0.13,0.68,0.35,0.32,0.76,0.34,0.84,0.41,0.17,0.98,0.84,0.68,0.7,0.63,0.31,0.485,0.41,0.77,0.19,0.28,0.22,0.19,0.16,0.46,0.33,0.86,0.94,0.19,0.74,0.23,0.16,0.18,0.66,0.09,0.75,0.95,0.71,0.05,0.87,0.12,0.6,0.72,0.18,0.31,0.68,0.18,0.33,0.93,0.05,0.72,0.9,0.7,0.78,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,1.0,0.8,0.42,0.85,0.45,0.15,0.33,0.85,0.1,0.25,0.96,0.39,0.35,0.69,0.49,0.55,0.91,0.78,0.5700000000000001,0.37,0.8,0.98,0.53,0.23,0.3,0.36,0.46,0.19,0.1,0.54,0.69,0.13,0.38,0.47,0.77,0.9,0.37,0.51,0.66,0.04,0.56,0.91,0.39,0.83,0.33,0.83,0.62,0.11,0.22,0.45,0.43,0.41,0.75,0.63,0.96,0.27,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,1.0,0.28,0.05,0.82,0.44,0.14,0.07,0.82,0.53,0.66,0.65,0.25,0.71,0.53,0.19,0.73,0.7,0.13,0.5660000000000001,0.33,0.14,0.24,0.5211764705882352,0.51,0.6057142857142858,0.77,0.91,0.97,0.55,0.01,0.63,0.53,0.88,0.88,0.4,0.28,0.52,0.2,0.87,0.45,0.22,0.9,0.96,0.93,0.34,0.51,0.04,0.64,0.79,0.23,0.68,0.1,0.29,0.68,0.04,0.18,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,1.0,0.94,0.56,0.74,0.36,0.9,0.73,0.65,0.4,0.66,0.82,0.15,0.01,0.26,0.29,0.65,0.04,0.58,0.4566666666666667,0.33,0.01,0.63,0.96,0.09,,0.9,0.24,0.3,0.69,0.11,0.51,0.49,0.05,0.42,0.99,0.86,0.89,0.04,0.71,0.3,0.18,0.2,0.88,0.92,0.55,0.59,0.91,0.78,0.75,0.16,0.35,0.67,0.26,0.68,0.56,0.52,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,1.0,1.0,0.21,0.01,0.01,0.47,1.0,0.54,0.6,0.05,0.42,0.67,0.58,0.4,0.7,0.64,0.89,0.34,0.6699999999999999,0.12,0.9,0.88,0.94,0.94,0.96,0.41,0.57,0.56,0.73,0.91,0.62,0.02,0.14,0.87,0.06,0.62,0.47,0.92,0.85,0.39,0.96,0.22,0.88,0.5033333333333333,0.56,0.27,0.93,0.4,0.52,0.16,0.6483333333333333,0.44,0.87,0.22,0.04,0.04,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
374,1.0,0.86,0.14,0.36,0.19,0.48,0.09,1.0,0.84,0.94,0.66,0.29,0.79,0.18,0.17,0.54,0.38,0.01,0.8049999999999999,0.03,0.36,0.39,0.16,0.69,0.77,0.32,0.19,0.06,0.28,0.83,0.85,0.4900000000000001,0.79,0.51,0.23,0.55,0.28,0.71,0.92,0.94,0.06,0.52,0.29,0.5,0.89,0.15,0.97,0.11,0.96,0.83,0.78,0.38,0.27,0.86,0.77,0.83,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,0.0,0.3,0.22,0.81,0.33,0.44,0.06,0.53,0.38,0.43,0.39,0.19,0.04,0.49,0.76,0.48,0.34,0.51,0.92,0.0,0.82,0.35,0.73,0.25,0.95,0.21,0.56,0.69,0.51,0.25,0.97,0.93,0.92,0.06,0.86,0.77,0.56,0.47,0.5,0.64,0.06,0.87,0.61,0.09,0.81,0.19,0.8,0.37,0.34,0.8,0.46,0.16,0.48,0.17,0.52,0.23,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,0.0,0.13,0.12,0.75,0.02,1.0,0.21,0.52,0.82,0.96,0.78,0.68,0.61,0.09,0.04,0.31,0.62,0.59,,0.37,0.57,0.43,0.61,0.59,0.56,0.48,0.87,0.09,0.31,0.22,0.21,0.87,0.76,0.18,0.97,0.47,0.48,0.95,0.06,0.57,0.03,0.83,0.5566666666666666,0.2,0.74,0.41,0.41,0.94,0.19,0.5,0.87,0.51,0.91,0.35666666666666663,0.31,0.11,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
